lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.1558109,-75.4854115,S COLLEGEVILLE RD & BLACK ROCK RD; UPPER PROVIDENCE; 2016-03-17 @ 15:31:41;,19460.0,Traffic: VEHICLE ACCIDENT -,2016-03-17 15:36:01,UPPER PROVIDENCE,S COLLEGEVILLE RD & BLACK ROCK RD,1
40.1078452,-75.3242012,ROSS ST & RICHARDSON ST;  PLYMOUTH; Station 308A; 2016-07-18 @ 20:13:48;,19462.0,EMS: CARDIAC EMERGENCY,2016-07-18 20:17:01,PLYMOUTH,ROSS ST & RICHARDSON ST,1
40.1192546,-75.2362381,BETHLEHEM PIKE & TURNPIKE OVERPASS; WHITEMARSH; 2016-01-26 @ 11:42:54-Station:STA29;,,Fire: FIRE ALARM,2016-01-26 11:47:00,WHITEMARSH,BETHLEHEM PIKE & TURNPIKE OVERPASS,1
40.117892,-75.3511649,MAIN ST & CHAIN ST;  NORRISTOWN; Station 308A; 2016-04-29 @ 20:53:55;,19401.0,EMS: UNKNOWN MEDICAL EMERGENCY,2016-04-29 20:56:00,NORRISTOWN,MAIN ST & CHAIN ST,1
40.2473905,-75.5342949,NEIFFER RD & SWAMP PIKE; LIMERICK; 2016-08-17 @ 06:18:11;,19468.0,Traffic: VEHICLE ACCIDENT -,2016-08-17 06:22:00,LIMERICK,NEIFFER RD & SWAMP PIKE,1
40.1220208,-75.3483675,GEORGE ST & W OAK ST;  NORRISTOWN; Station 308A; 2016-08-23 @ 10:49:23;,19401.0,EMS: ABDOMINAL PAINS,2016-08-23 10:52:00,NORRISTOWN,GEORGE ST & W OAK ST,1
40.2590414,-75.3641727,UPPER MAINLAND RD & MAIN ST;  LOWER SALFORD; Station 344; 2016-04-21 @ 09:33:14;,19438.0,EMS: DIZZINESS,2016-04-21 09:37:01,LOWER SALFORD,UPPER MAINLAND RD & MAIN ST,1
40.2302596,-75.5435743,LIMERICK CENTER RD & MERION DR; LIMERICK; 2016-06-20 @ 08:04:18;,19468.0,Traffic: VEHICLE ACCIDENT -,2016-06-20 08:07:01,LIMERICK,LIMERICK CENTER RD & MERION DR,1
40.1508958,-75.1274376,FITZWATERTOWN RD & BARTRAM RD;  UPPER MORELAND; Station 381; 2016-07-06 @ 21:31:28;,19090.0,EMS: OVERDOSE,2016-07-06 21:37:01,UPPER MORELAND,FITZWATERTOWN RD & BARTRAM RD,1
40.1925336,-75.1529228,HORSHAM RD & PRECISION RD; HORSHAM; 2016-04-11 @ 17:41:53;,19044.0,Traffic: DISABLED VEHICLE -,2016-04-11 17:51:01,HORSHAM,HORSHAM RD & PRECISION RD,1
40.1116354,-75.1293017,HIGHLAND AVE & CANTERBURY RD;  ABINGTON; Station 383; 2016-03-15 @ 14:42:06;,19038.0,EMS: SEIZURES,2016-03-15 14:47:00,ABINGTON,HIGHLAND AVE & CANTERBURY RD,1
40.1118752,-75.2850076,GERMANTOWN PIKE & PLYMOUTH RD; PLYMOUTH; 2016-04-15 @ 11:39:59;,19462.0,Traffic: VEHICLE ACCIDENT -,2016-04-15 11:42:01,PLYMOUTH,GERMANTOWN PIKE & PLYMOUTH RD,1
40.00868,-75.2107603,PRESIDENTIAL BLVD & E CITY AVE; LOWER MERION; 2016-04-18 @ 12:37:54-Station:STA28;,19004.0,Fire: WOODS/FIELD FIRE,2016-04-18 12:42:00,LOWER MERION,PRESIDENTIAL BLVD & E CITY AVE,1
40.0576986,-75.1009544,ROWLAND AVE & BOYER RD; CHELTENHAM; 2016-04-07 @ 19:08:56;,19012.0,Traffic: VEHICLE ACCIDENT -,2016-04-07 19:12:00,CHELTENHAM,ROWLAND AVE & BOYER RD,1
40.1538246,-75.4193628,EAGLEVILLE RD & VISITATION RD; LOWER PROVIDENCE; 2016-04-22 @ 23:17:02;,19426.0,Traffic: VEHICLE ACCIDENT -,2016-04-22 23:22:01,LOWER PROVIDENCE,EAGLEVILLE RD & VISITATION RD,1
40.1367163,-75.1661474,JENNIFER DR & S LIMEKILN PIKE;  UPPER DUBLIN; Station 383; 2016-03-21 @ 09:13:10;,19034.0,EMS: SUBJECT IN PAIN,2016-03-21 09:17:00,UPPER DUBLIN,JENNIFER DR & S LIMEKILN PIKE,1
40.1842688,-75.5379639, ; ROYERSFORD; 2016-03-17 @ 12:45:57;,,Traffic: DISABLED VEHICLE -,2016-03-17 12:47:01,ROYERSFORD,,1
40.1145789,-75.3446406,SWEDE ST & E MAIN ST; NORRISTOWN; 2016-01-27 @ 08:46:26;,19401.0,Traffic: VEHICLE ACCIDENT -,2016-01-27 08:52:02,NORRISTOWN,SWEDE ST & E MAIN ST,1
40.1468078,-75.0993576,GREENWOOD DR & DEER RUN RD;  UPPER MORELAND; Station 381; 2016-01-19 @ 18:38:51;,19090.0,EMS: MEDICAL ALERT ALARM,2016-01-19 18:42:00,UPPER MORELAND,GREENWOOD DR & DEER RUN RD,1
40.3262463,-75.4564598,CHURCH RD;  MARLBOROUGH; Station 344A; 2016-06-27 @ 04:52:40;,,EMS: VEHICLE ACCIDENT,2016-06-27 04:56:01,MARLBOROUGH,CHURCH RD,1
40.0377876,-75.280339,RIGHTERS MILL RD & YOUNGS FORD RD; LOWER MERION; 2016-05-11 @ 16:00:03;,19035.0,Traffic: VEHICLE ACCIDENT -,2016-05-11 16:02:02,LOWER MERION,RIGHTERS MILL RD & YOUNGS FORD RD,1
40.1082672,-75.3062326,WILDER SQ & ALDEN CMNS;  PLYMOUTH; Station 308; 2016-05-08 @ 16:57:53;,,EMS: RESPIRATORY EMERGENCY,2016-05-08 17:02:01,PLYMOUTH,WILDER SQ & ALDEN CMNS,1
40.1793752,-75.2362381,FOXFIELD RD & DEAD END;  LOWER GWYNEDD; Station 351; 2015-12-16 @ 21:01:22;,,EMS: STABBING,2015-12-16 21:07:00,LOWER GWYNEDD,FOXFIELD RD & DEAD END,1
40.2494951,-75.6635208,RT100 SB & W KING ST; POTTSTOWN; 2016-02-29 @ 11:20:02;,19464.0,Traffic: DISABLED VEHICLE -,2016-02-29 11:22:01,POTTSTOWN,RT100 SB & W KING ST,1
40.1287009,-75.3392923,ASTOR ST & WARREN ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 08:42:51;,19401.0,EMS: GENERAL WEAKNESS,2015-12-13 08:47:00,NORRISTOWN,ASTOR ST & WARREN ST,1
40.3063626,-75.4317298,OLD SUMNEYTOWN PIKE & THOMPSON RD; UPPER SALFORD; 2016-06-19 @ 20:47:06;,19438.0,Traffic: VEHICLE ACCIDENT -,2016-06-19 20:52:01,UPPER SALFORD,OLD SUMNEYTOWN PIKE & THOMPSON RD,1
40.0909145,-75.2070697,PAPER MILL RD & SKYLINE DR;  SPRINGFIELD; Station 311; 2016-06-28 @ 15:10:24;,19038.0,EMS: CARDIAC EMERGENCY,2016-06-28 15:12:00,SPRINGFIELD,PAPER MILL RD & SKYLINE DR,1
40.1568677,-75.222891,FOREST AVE & AINSWORTH ST;  AMBLER; Station 351; 2016-01-23 @ 03:28:59;,19002.0,EMS: SUBJECT IN PAIN,2016-01-23 03:32:00,AMBLER,FOREST AVE & AINSWORTH ST,1
40.2387237,-75.578516,EVERGREEN RD & W LIGHTCAP RD;  LOWER POTTSGROVE; Station 329; 2016-06-05 @ 17:35:47;,19464.0,EMS: UNCONSCIOUS SUBJECT,2016-06-05 17:37:00,LOWER POTTSGROVE,EVERGREEN RD & W LIGHTCAP RD,1
40.0812601,-75.1370254,RT309 EXPY & WAVERLY RD UNDERPASS; CHELTENHAM; 2016-08-16 @ 07:59:38;,,Traffic: VEHICLE ACCIDENT -,2016-08-16 08:02:01,CHELTENHAM,RT309 EXPY & WAVERLY RD UNDERPASS,1
40.0931406,-75.3677644,TOWN CENTER RD & W DEKALB PIKE;  UPPER MERION; Station 317; 2016-02-09 @ 10:25:25;,19406.0,EMS: CARDIAC EMERGENCY,2016-02-09 10:27:01,UPPER MERION,TOWN CENTER RD & W DEKALB PIKE,1
40.1723141,-75.4927278,HOPWOOD RD & OLD RT29;  UPPER PROVIDENCE; Station 324; 2016-06-20 @ 13:55:56;,,EMS: HEMORRHAGING,2016-06-20 13:57:01,UPPER PROVIDENCE,HOPWOOD RD & OLD RT29,1
40.1522357,-75.3486116,WHITEHALL RD & W GERMANTOWN PIKE; EAST NORRITON; 2016-01-09 @ 17:34:00;,19403.0,Traffic: VEHICLE ACCIDENT -,2016-01-09 17:36:00,EAST NORRITON,WHITEHALL RD & W GERMANTOWN PIKE,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & BELMONT AVE UNDERPASS; LOWER MERION; 2016-04-15 @ 17:33:20;,,Traffic: VEHICLE ACCIDENT -,2016-04-15 17:37:01,LOWER MERION,SCHUYLKILL EXPY & BELMONT AVE UNDERPASS,1
40.1299347,-75.1657456,TWINING RD & TIMBER LN; UPPER DUBLIN; 2016-06-07 @ 12:07:03;,19025.0,Traffic: ROAD OBSTRUCTION -,2016-06-07 12:12:01,UPPER DUBLIN,TWINING RD & TIMBER LN,1
40.0334371,-75.2901187,WILLIAMSON RD & DIXON LN;  LOWER MERION; Station 313; 2016-04-10 @ 18:03:09;,19035.0,EMS: MEDICAL ALERT ALARM,2016-04-10 18:07:00,LOWER MERION,WILLIAMSON RD & DIXON LN,1
40.2430463,-75.6139496,ARMAND HAMMER BLVD & SUNSET DR;  POTTSTOWN; Station 329; 2016-02-24 @ 11:27:45;,19464.0,EMS: CARDIAC EMERGENCY,2016-02-24 11:32:01,POTTSTOWN,ARMAND HAMMER BLVD & SUNSET DR,1
40.1177381,-75.3020708,SANDY HILL RD & HALLOWELL RD;  PLYMOUTH; Station 308; 2016-02-17 @ 07:22:54;,19462.0,EMS: ALTERED MENTAL STATUS,2016-02-17 07:27:01,PLYMOUTH,SANDY HILL RD & HALLOWELL RD,1
40.1294478,-75.3120097,NEW HOPE ST & SAW MILL CT;  EAST NORRITON; Station 308; 2016-01-22 @ 18:34:09;,19401.0,EMS: CARDIAC EMERGENCY,2016-01-22 18:37:01,EAST NORRITON,NEW HOPE ST & SAW MILL CT,1
40.0590618,-75.3146803,RED ROSE LN & BRYNLLAWN RD; LOWER MERION; 2016-08-18 @ 08:44:14-Station:STA23;,19085.0,Fire: FIRE ALARM,2016-08-18 08:47:00,LOWER MERION,RED ROSE LN & BRYNLLAWN RD,1
40.2605355,-75.3666079,MAIN ST & GODSHALL DR;  LOWER SALFORD; Station 344; 2016-08-04 @ 22:40:59;,19438.0,EMS: CARDIAC EMERGENCY,2016-08-04 22:46:00,LOWER SALFORD,MAIN ST & GODSHALL DR,1
40.0742571,-75.309695,ELM ST & MAPLE ST; CONSHOHOCKEN; 2016-02-14 @ 18:50:12-Station:STA36;,19428.0,Fire: FIRE INVESTIGATION,2016-02-14 18:52:02,CONSHOHOCKEN,ELM ST & MAPLE ST,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2015-12-20 @ 01:01:41;,19403.0,EMS: RESPIRATORY EMERGENCY,2015-12-20 01:07:00,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.0741083,-75.1583107,CHELTENHAM AVE & OGONTZ AVE; CHELTENHAM; 2016-08-23 @ 10:05:54;,19150.0,Traffic: VEHICLE ACCIDENT -,2016-08-23 10:07:03,CHELTENHAM,CHELTENHAM AVE & OGONTZ AVE,1
40.1082406,-75.3452389,W FRONT ST & DEKALB ST; BRIDGEPORT; 2016-07-25 @ 16:40:03;,19405.0,Traffic: VEHICLE ACCIDENT -,2016-07-25 16:42:02,BRIDGEPORT,W FRONT ST & DEKALB ST,1
40.3206872,-75.6110113,RAMP RT100 NB TO RT73 & E PHILADELPHIA AVE; DOUGLASS; 2016-04-01 @ 21:00:46;,,Traffic: VEHICLE ACCIDENT -,2016-04-01 21:02:01,DOUGLASS,RAMP RT100 NB TO RT73 & E PHILADELPHIA AVE,1
40.1527341,-75.2264827,BUTLER AVE & S CHESTNUT ST;  AMBLER; Station 351; 2016-04-02 @ 10:25:27;,19002.0,EMS: SYNCOPAL EPISODE,2016-04-02 10:27:01,AMBLER,BUTLER AVE & S CHESTNUT ST,1
40.1909247,-75.104554,COUNTY LINE RD & HARVEY RD;  UPPER MORELAND; Station 384; 2016-08-08 @ 10:01:56;,18974.0,EMS: CARDIAC EMERGENCY,2016-08-08 10:07:00,UPPER MORELAND,COUNTY LINE RD & HARVEY RD,1
40.0812219,-75.0896176, ; ROCKLEDGE; 2016-01-13 @ 08:15:45;,,Traffic: VEHICLE ACCIDENT -,2016-01-13 08:17:01,ROCKLEDGE,,1
40.2379335,-75.6640698,LAURELWOOD RD & FISHER AVE;  CHESTER COUNTY; Station 3A84; 2016-04-12 @ 13:04:39;,19465.0,EMS: CARDIAC EMERGENCY,2016-04-12 13:22:01,CHESTER COUNTY,LAURELWOOD RD & FISHER AVE,1
39.9991037,-75.2375615,OLD LANCASTER RD & UPLAND TER;  LOWER MERION; Station 313; 2016-06-28 @ 16:52:52;,19066.0,EMS: FALL VICTIM,2016-06-28 16:57:00,LOWER MERION,OLD LANCASTER RD & UPLAND TER,1
40.1663037,-75.4202852,N GRANGE AVE & RIDGE PIKE; LOWER PROVIDENCE; 2016-05-10 @ 15:41:04;,19403.0,Traffic: VEHICLE ACCIDENT -,2016-05-10 15:46:02,LOWER PROVIDENCE,N GRANGE AVE & RIDGE PIKE,1
40.1292623,-75.4218226,EGYPT RD;  LOWER PROVIDENCE; Station 322A; 2016-07-11 @ 19:12:42;,19403.0,EMS: VEHICLE ACCIDENT,2016-07-11 19:16:00,LOWER PROVIDENCE,EGYPT RD,1
40.0039548,-75.2207009,E CITY AVE & BELMONT AVE; LOWER MERION; 2016-06-21 @ 14:50:55;,19004.0,Traffic: VEHICLE ACCIDENT -,2016-06-21 14:52:01,LOWER MERION,E CITY AVE & BELMONT AVE,1
40.0859891,-75.1463175,CHURCH RD & BENT RD;  CHELTENHAM; Station 358A; 2015-12-27 @ 00:17:04;,19095.0,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-27 00:22:00,CHELTENHAM,CHURCH RD & BENT RD,1
40.2290075,-75.3878525,5TH ST & DEAD END;  BERKS COUNTY; Station EMS; 2016-02-25 @ 09:43:00;,,EMS: DEHYDRATION,2016-02-25 09:47:02,BERKS COUNTY,5TH ST & DEAD END,1
40.0923772,-75.1605303,CHURCH RD & BICKLEY RD;  CHELTENHAM; Station 358A; 2016-04-22 @ 03:37:47;,19038.0,EMS: ASSAULT VICTIM,2016-04-22 03:41:00,CHELTENHAM,CHURCH RD & BICKLEY RD,1
40.2803176,-75.5685654,SWAMP PIKE & WAGNER RD; NEW HANOVER; 2016-05-17 @ 21:50:01;,19525.0,Traffic: VEHICLE ACCIDENT -,2016-05-17 21:52:01,NEW HANOVER,SWAMP PIKE & WAGNER RD,1
40.4056318,-75.5018423,3RD ST & MAIN ST; EAST GREENVILLE; 2016-01-12 @ 14:06:11;,18041.0,Traffic: VEHICLE ACCIDENT -,2016-01-12 14:11:01,EAST GREENVILLE,3RD ST & MAIN ST,1
40.0923493,-75.3704506,DEKALB PIKE & KINGS CIR;  UPPER MERION; Station 317; 2015-12-29 @ 14:41:35;,19406.0,EMS: RESPIRATORY EMERGENCY,2015-12-29 14:47:01,UPPER MERION,DEKALB PIKE & KINGS CIR,1
40.2253209,-75.5153878,RIDGE PIKE & SUNSET RD;  LIMERICK; Station 324A; 2016-02-08 @ 12:18:52;,19468.0,EMS: VEHICLE ACCIDENT,2016-02-08 12:22:01,LIMERICK,RIDGE PIKE & SUNSET RD,1
40.0375675,-75.2539423,HOLLOW RD & HAGYS FORD RD N; LOWER MERION; 2016-04-13 @ 14:29:57;,19072.0,Traffic: DISABLED VEHICLE -,2016-04-13 14:32:01,LOWER MERION,HOLLOW RD & HAGYS FORD RD N,1
40.3280518,-75.3289069,WASHINGTON AVE & FULTON AVE;  TELFORD; Station 339; 2016-02-04 @ 11:21:19;,18969.0,EMS: FALL VICTIM,2016-02-04 11:26:01,TELFORD,WASHINGTON AVE & FULTON AVE,1
40.1339321,-75.3353928,CHAIN ST & W LOGAN ST;  NORRISTOWN; Station 308A; 2016-08-03 @ 16:28:04;,19401.0,EMS: SEIZURES,2016-08-03 16:32:01,NORRISTOWN,CHAIN ST & W LOGAN ST,1
40.1856597,-75.451571,MAIN CAMPUS DR & DEAD END;  COLLEGEVILLE; Station 324; 2016-02-26 @ 22:29:08;,19426.0,EMS: OVERDOSE,2016-02-26 22:32:01,COLLEGEVILLE,MAIN CAMPUS DR & DEAD END,1
40.289895,-75.6133889,SPECHT RD & MOYER RD; DOUGLASS; 2016-01-12 @ 20:16:42;,19464.0,Traffic: VEHICLE ACCIDENT -,2016-01-12 20:21:02,DOUGLASS,SPECHT RD & MOYER RD,1
40.1490229,-75.3347958,W GERMANTOWN PIKE & NORTH WALES RD; EAST NORRITON; 2016-08-03 @ 12:50:32;,19403.0,Traffic: VEHICLE ACCIDENT -,2016-08-03 12:52:01,EAST NORRITON,W GERMANTOWN PIKE & NORTH WALES RD,1
40.1294478,-75.3120097,NEW HOPE ST & SAW MILL CT;  EAST NORRITON; Station 308; 2016-07-17 @ 09:36:38;,19401.0,EMS: SUBJECT IN PAIN,2016-07-17 09:42:01,EAST NORRITON,NEW HOPE ST & SAW MILL CT,1
40.2769383,-75.279578,ORVILLA RD & BRUSH HOLLOW RD; HATFIELD TOWNSHIP; 2016-02-28 @ 16:27:30-Station:STA17;,19440.0,Fire: TRASH/DUMPSTER FIRE,2016-02-28 16:32:00,HATFIELD TOWNSHIP,ORVILLA RD & BRUSH HOLLOW RD,1
40.1367617,-75.1305783,PHIPPS AVE & REDWOOD AVE;  ABINGTON; Station 381; 2015-12-19 @ 09:00:43;,19090.0,EMS: DIZZINESS,2015-12-19 09:02:03,ABINGTON,PHIPPS AVE & REDWOOD AVE,1
40.136459,-75.127114,PIERCE AVE & RESERVOIR AVE;  ABINGTON; Station 381; 2016-03-22 @ 20:46:20;,19090.0,EMS: SEIZURES,2016-03-22 20:52:01,ABINGTON,PIERCE AVE & RESERVOIR AVE,1
40.1381124,-75.162236,SUSQUEHANNA RD & GREEN VALLEY CIR; UPPER DUBLIN; 2015-12-12 @ 10:55:29;,19025.0,Traffic: VEHICLE ACCIDENT -,2015-12-12 10:57:02,UPPER DUBLIN,SUSQUEHANNA RD & GREEN VALLEY CIR,1
40.033578,-75.2670955,SCHUYLKILL EXPY & CONSHOHOCKEN STATE UNDERPASS; LOWER MERION; 2016-08-02 @ 09:07:52;,,Traffic: VEHICLE ACCIDENT -,2016-08-02 09:11:02,LOWER MERION,SCHUYLKILL EXPY & CONSHOHOCKEN STATE UNDERPASS,1
40.223341,-75.2679848,HANCOCK RD & NORTH WALES RD; UPPER GWYNEDD; 2016-01-28 @ 09:10:08;,19454.0,Traffic: DISABLED VEHICLE -,2016-01-28 09:12:02,UPPER GWYNEDD,HANCOCK RD & NORTH WALES RD,1
40.0701839,-75.0985717,TOWNSHIP LINE RD & CHURCH RD;  ABINGTON; Station 382; 2016-01-24 @ 17:59:38;,19027.0,EMS: UNCONSCIOUS SUBJECT,2016-01-24 18:02:00,ABINGTON,TOWNSHIP LINE RD & CHURCH RD,1
40.1433257,-75.422819,S TROOPER RD & RT422 UNDERPASS; LOWER PROVIDENCE; 2015-12-21 @ 02:05:57;,,Traffic: VEHICLE ACCIDENT -,2015-12-21 02:11:01,LOWER PROVIDENCE,S TROOPER RD & RT422 UNDERPASS,1
40.1478167,-75.1277704,MORELAND RD & LAWNTON RD; ABINGTON; 2016-07-31 @ 12:56:55;,19090.0,Traffic: VEHICLE ACCIDENT -,2016-07-31 13:01:01,ABINGTON,MORELAND RD & LAWNTON RD,1
40.1825726,-75.5406694,WALNUT ST & ADAMS ST;  ROYERSFORD; Station 325; 2016-07-27 @ 04:57:42;,19468.0,EMS: SUBJECT IN PAIN,2016-07-27 05:02:00,ROYERSFORD,WALNUT ST & ADAMS ST,1
40.0216953,-75.3188027,LANCASTER AVE & MORTON RD;  LOWER MERION; Station 313; 2015-12-16 @ 10:06:19;,19010.0,EMS: GENERAL WEAKNESS,2015-12-16 10:12:01,LOWER MERION,LANCASTER AVE & MORTON RD,1
40.2112382,-75.5276642,COUNTRY CLUB RD & LINFIELD TRAPPE RD; LIMERICK; 2016-04-07 @ 10:15:45-Station:STA54;,19468.0,Fire: FIRE INVESTIGATION,2016-04-07 10:17:00,LIMERICK,COUNTRY CLUB RD & LINFIELD TRAPPE RD,1
40.1196794,-75.3494069,CHAIN ST;  NORRISTOWN; Station 308A; 2016-06-01 @ 13:31:15;,19401.0,EMS: VEHICLE ACCIDENT,2016-06-01 13:36:01,NORRISTOWN,CHAIN ST,1
40.2212266,-75.2887369,DEKALB PIKE & RT202 PKWY; UPPER GWYNEDD; 2016-06-17 @ 12:35:07;,,Traffic: VEHICLE ACCIDENT -,2016-06-17 12:37:02,UPPER GWYNEDD,DEKALB PIKE & RT202 PKWY,1
40.1670212,-75.2902532,DEKALB PIKE & SKIPPACK PIKE; WHITPAIN; 2015-12-12 @ 13:51:32;,19422.0,Traffic: VEHICLE ACCIDENT -,2015-12-12 13:57:01,WHITPAIN,DEKALB PIKE & SKIPPACK PIKE,1
40.1243248,-75.2923946,JOLLY RD & GERMANTOWN PIKE;  PLYMOUTH; Station 308; 2016-06-29 @ 13:33:07;,19462.0,EMS: CARDIAC EMERGENCY,2016-06-29 13:37:00,PLYMOUTH,JOLLY RD & GERMANTOWN PIKE,1
40.072731,-75.1559688,CHELTENHAM AVE & 79TH AVE;  CHELTENHAM; Station 358A; 2016-06-16 @ 10:53:06;,19150.0,EMS: HEAD INJURY,2016-06-16 10:57:00,CHELTENHAM,CHELTENHAM AVE & 79TH AVE,1
40.1221838,-75.2171866,BETHLEHEM PIKE & CAMP HILL RD; WHITEMARSH; 2016-05-06 @ 10:46:23;,19034.0,Traffic: VEHICLE ACCIDENT -,2016-05-06 10:52:01,WHITEMARSH,BETHLEHEM PIKE & CAMP HILL RD,1
40.0782759,-75.2498518,RIDGE PIKE & BARREN HILL RD; WHITEMARSH; 2016-02-13 @ 13:29:26-Station:STA29;,19444.0,Fire: FIRE ALARM,2016-02-13 13:32:01,WHITEMARSH,RIDGE PIKE & BARREN HILL RD,1
40.2338203,-75.3034288,OXFORD CIR & HILL DR;  UPPER GWYNEDD; Station 345B; 2016-08-21 @ 17:23:00;,19446.0,EMS: NAUSEA/VOMITING,2016-08-21 17:26:02,UPPER GWYNEDD,OXFORD CIR & HILL DR,1
40.1566208,-75.4113257,EAGLEVILLE RD & SUNDERLAND DR;  LOWER PROVIDENCE; Station 322; 2016-04-15 @ 20:57:58;,19403.0,EMS: UNKNOWN MEDICAL EMERGENCY,2016-04-15 21:02:01,LOWER PROVIDENCE,EAGLEVILLE RD & SUNDERLAND DR,1
40.1069684,-75.1643143,BROOKE RD & LIMEKILN PIKE; CHELTENHAM; 2016-04-14 @ 10:45:15-Station:STA1;,19038.0,Fire: FIRE ALARM,2016-04-14 10:47:00,CHELTENHAM,BROOKE RD & LIMEKILN PIKE,1
40.3055477,-75.3464318,DELP RD & GODSHALL RD; FRANCONIA; 2016-02-11 @ 17:24:34;,18964.0,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-02-11 17:28:01,FRANCONIA,DELP RD & GODSHALL RD,1
40.2672239,-75.2735039,THATCHER LN & LINE LEXINGTON RD;  HATFIELD TOWNSHIP; Station 345; 2016-04-23 @ 19:18:14;,19440.0,EMS: CARDIAC EMERGENCY,2016-04-23 19:22:01,HATFIELD TOWNSHIP,THATCHER LN & LINE LEXINGTON RD,1
40.118372,-75.351878,MAIN ST & GEORGE ST;  NORRISTOWN; Station 308A; 2016-01-15 @ 23:12:37;,19401.0,EMS: CARBON MONOXIDE DETECTOR,2016-01-15 23:17:00,NORRISTOWN,MAIN ST & GEORGE ST,1
40.3371033,-75.3480801,CATHILL RD & COUNTY LINE RD; BUCKS COUNTY; 2015-12-17 @ 14:09:30;,18969.0,Traffic: VEHICLE ACCIDENT -,2015-12-17 14:11:02,BUCKS COUNTY,CATHILL RD & COUNTY LINE RD,1
40.2489293,-75.6609923,SHOEMAKER RD & W KING ST;  POTTSTOWN; Station 329; 2016-05-21 @ 20:35:39;,19464.0,EMS: CARDIAC EMERGENCY,2016-05-21 20:37:00,POTTSTOWN,SHOEMAKER RD & W KING ST,1
40.1768534,-75.0808336,E COUNTY LINE RD & CENTENNIAL RD; UPPER MORELAND; 2016-06-19 @ 09:36:25;,19040.0,Traffic: VEHICLE ACCIDENT -,2016-06-19 09:42:00,UPPER MORELAND,E COUNTY LINE RD & CENTENNIAL RD,1
40.0938572,-75.3752523,HILLVIEW RD & COUNTRY LN;  UPPER MERION; Station 317; 2016-07-18 @ 13:44:48;,19406.0,EMS: CARDIAC EMERGENCY,2016-07-18 13:47:01,UPPER MERION,HILLVIEW RD & COUNTRY LN,1
40.2948168,-75.537972,BIG RD & COLONIAL RD;  UPPER FREDERICK; Station 331; 2016-06-23 @ 00:08:32;,18074.0,EMS: FRACTURE,2016-06-23 00:12:00,UPPER FREDERICK,BIG RD & COLONIAL RD,1
40.0148465,-75.2802507,SYDBURY LN & LLANFAIR RD; LOWER MERION; 2016-08-12 @ 11:54:06-Station:STA25;,19096.0,Fire: FIRE ALARM,2016-08-12 11:56:12,LOWER MERION,SYDBURY LN & LLANFAIR RD,1
40.1510355,-75.1231455,GILPIN RD;  UPPER MORELAND; Station 381; 2016-06-24 @ 15:25:33;,19090.0,EMS: VEHICLE ACCIDENT,2016-06-24 15:27:00,UPPER MORELAND,GILPIN RD,1
40.091284,-75.373204,BRANDYWINE LN & W DEKALB PIKE; UPPER MERION; 2016-05-07 @ 17:25:28;,19406.0,Traffic: VEHICLE ACCIDENT -,2016-05-07 17:27:00,UPPER MERION,BRANDYWINE LN & W DEKALB PIKE,1
40.0964794,-75.0934261,ELIZABETH RD & OLD HUNTINGDON PIKE;  ABINGTON; Station 382; 2015-12-18 @ 13:50:18;,19046.0,EMS: CARDIAC EMERGENCY,2015-12-18 13:52:01,ABINGTON,ELIZABETH RD & OLD HUNTINGDON PIKE,1
40.1178321,-75.3264003,FORNANCE ST & TREMONT AVE;  NORRISTOWN; Station 308A; 2016-08-01 @ 15:21:39;,19401.0,EMS: SYNCOPAL EPISODE,2016-08-01 15:27:00,NORRISTOWN,FORNANCE ST & TREMONT AVE,1
40.2353731,-75.2247509,HORSHAM RD & STUMP RD; MONTGOMERY; 2016-02-03 @ 17:49:47;,19454.0,Traffic: VEHICLE ACCIDENT -,2016-02-03 17:51:01,MONTGOMERY,HORSHAM RD & STUMP RD,1
40.1186224,-75.3432948,CHERRY ST;  NORRISTOWN; Station 308A; 2016-05-25 @ 21:04:11;,19401.0,EMS: LACERATIONS,2016-05-25 21:06:00,NORRISTOWN,CHERRY ST,1
40.1092227,-75.3853571,ABRAMS MILL RD & SPRINGDELL RD;  UPPER MERION; Station 317; 2016-03-19 @ 19:38:43;,19406.0,EMS: NAUSEA/VOMITING,2016-03-19 19:42:01,UPPER MERION,ABRAMS MILL RD & SPRINGDELL RD,1
40.078717,-75.1598163,LIMEKILN PIKE & OGONTZ AVE; CHELTENHAM; 2016-07-11 @ 08:42:15;,19095.0,Traffic: VEHICLE ACCIDENT -,2016-07-11 08:47:02,CHELTENHAM,LIMEKILN PIKE & OGONTZ AVE,1
40.1008236,-75.2127655,BETHLEHEM PIKE & JONES AVE;  SPRINGFIELD; Station 311; 2016-02-26 @ 11:32:38;,19031.0,EMS: UNKNOWN MEDICAL EMERGENCY,2016-02-26 11:37:01,SPRINGFIELD,BETHLEHEM PIKE & JONES AVE,1
